epoch,accuracy,loss,lr,val_accuracy,val_loss
87,0.7233374118804932,0.8196008801460266,2e-05,0.6763392686843872,0.9991028904914856
88,0.7277360558509827,0.8101767897605896,2e-05,0.6784319281578064,0.9925408363342285
89,0.7216966152191162,0.8189792633056641,2e-05,0.6803850531578064,0.9827097058296204
90,0.7259207367897034,0.8099631667137146,2e-05,0.6778739094734192,0.9933921694755554
91,0.7252923846244812,0.8051498532295227,2e-05,0.6801060438156128,0.9956691861152649
92,0.734089732170105,0.8000174164772034,4e-06,0.6813616156578064,0.9885677695274353
93,0.7297957539558411,0.7938661575317383,4e-06,0.6805245280265808,0.9828500747680664
94,0.7322744131088257,0.7965776920318604,4e-06,0.6810826063156128,0.9860175251960754
95,0.7312270998954773,0.7973782420158386,4e-06,0.6819196343421936,0.9819361567497253
96,0.7286786437034607,0.7949090003967285,4e-06,0.6808035969734192,0.9855570793151855
97,0.7326583862304688,0.789303183555603,4e-06,0.6798270344734192,0.9854789972305298
98,0.7307034134864807,0.7936822772026062,4e-06,0.6808035969734192,0.9797967672348022
99,0.7314714789390564,0.7972380518913269,4e-06,0.6809430718421936,0.978664219379425
100,0.7321696877479553,0.787317156791687,4e-06,0.6794084906578064,0.9817252159118652
101,0.737057089805603,0.7827029228210449,4e-06,0.6821986436843872,0.9787265658378601
102,0.7367079854011536,0.7859157919883728,4e-06,0.681640625,0.9820631146430969
103,0.7341944575309753,0.7884878516197205,4e-06,0.6792689561843872,0.9871301054954529
104,0.7325536608695984,0.7872714996337891,4e-06,0.681640625,0.9842395186424255
105,0.7327631115913391,0.7833966016769409,4e-06,0.6828961968421936,0.9833666682243347
106,0.7352417707443237,0.7818498611450195,4e-06,0.6820591688156128,0.9869624376296997
107,0.7346832156181335,0.786811888217926,4e-06,0.6815010905265808,0.9889000654220581
108,0.7363938093185425,0.7809089422225952,4e-06,0.6823381781578064,0.9835330843925476
109,0.7332518696784973,0.7791181802749634,4e-06,0.6801060438156128,0.9921966195106506
110,0.7342642545700073,0.7825129628181458,4e-06,0.6823381781578064,0.9878106117248535
111,0.7355559468269348,0.7839285135269165,4e-06,0.6841517686843872,0.9893964529037476
112,0.7375109195709229,0.7795056104660034,4e-06,0.6852678656578064,0.983781635761261
113,0.7337755560874939,0.784930408000946,4e-06,0.6838727593421936,0.9889445304870605
114,0.734159529209137,0.7817797660827637,4e-06,0.6856864094734192,0.9803532361984253
115,0.7367777824401855,0.7763102650642395,4e-06,0.6852678656578064,0.9770919680595398
116,0.7402338981628418,0.7725329995155334,4e-06,0.6838727593421936,0.9832314252853394
117,0.7390469312667847,0.7727888822555542,4e-06,0.6826171875,0.9825993776321411
118,0.7396753430366516,0.7720807790756226,4e-06,0.6837332844734192,0.9840344190597534
119,0.7362192273139954,0.7780482769012451,4e-06,0.6841517686843872,0.9799914956092834
120,0.7363588809967041,0.7785130143165588,4e-06,0.6840122938156128,0.9850656390190125
121,0.7370919585227966,0.7767587900161743,8e-07,0.6847098469734192,0.9786726832389832
122,0.7405830025672913,0.76678466796875,8e-07,0.6838727593421936,0.9818165898323059
123,0.7382091283798218,0.7696211338043213,8e-07,0.6826171875,0.9821680784225464
124,0.7376854419708252,0.7763545513153076,8e-07,0.6845703125,0.9813672304153442
125,0.7422237992286682,0.7692593336105347,8e-07,0.6834542155265808,0.9806198477745056
126,0.735171914100647,0.7744364738464355,8e-07,0.6844307780265808,0.9814097285270691
127,0.7389771342277527,0.7657186388969421,1.6e-07,0.6841517686843872,0.9810171127319336
128,0.7356257438659668,0.771979033946991,1.6e-07,0.6840122938156128,0.9822683334350586
129,0.740862250328064,0.7677625417709351,1.6e-07,0.6837332844734192,0.9819566011428833
130,0.740792453289032,0.765789270401001,1.6e-07,0.6847098469734192,0.9803808927536011
131,0.7420492172241211,0.7726297974586487,1.6e-07,0.6837332844734192,0.9827590584754944
132,0.7394309639930725,0.7721683979034424,1.6e-07,0.6842913031578064,0.9817675352096558
133,0.7421888709068298,0.7723409533500671,3.2e-08,0.6842913031578064,0.981727123260498
134,0.7432012557983398,0.7687711119651794,3.2e-08,0.68359375,0.9814710021018982
135,0.7417001128196716,0.7670853137969971,3.2e-08,0.6840122938156128,0.9812355637550354
136,0.7440739870071411,0.7672841548919678,3.2e-08,0.6840122938156128,0.9811291098594666
137,0.7386978268623352,0.7676312327384949,3.2e-08,0.6840122938156128,0.9821052551269531
138,0.7418746948242188,0.7744638323783875,3.2e-08,0.6844307780265808,0.9816328287124634
139,0.7425379753112793,0.7704740762710571,6.3999996e-09,0.6838727593421936,0.9819397926330566
140,0.7375109195709229,0.7730463147163391,6.3999996e-09,0.6844307780265808,0.979774534702301
141,0.7422935962677002,0.7694891095161438,6.3999996e-09,0.6841517686843872,0.9819524884223938
142,0.7433409094810486,0.7655614018440247,6.3999996e-09,0.6833147406578064,0.9836376309394836
143,0.7394309639930725,0.7692896723747253,6.3999996e-09,0.6842913031578064,0.9824190139770508
144,0.7396753430366516,0.7700168490409851,6.3999996e-09,0.6840122938156128,0.9819228053092957
145,0.7393262386322021,0.7727088332176208,1.2799999e-09,0.6844307780265808,0.9807852506637573
146,0.7419444918632507,0.7679879069328308,1.2799999e-09,0.6842913031578064,0.9814957976341248
147,0.7412113547325134,0.7701015472412109,1.2799999e-09,0.6840122938156128,0.9814397096633911
148,0.7390469312667847,0.775235652923584,1.2799999e-09,0.6841517686843872,0.9816049337387085
149,0.7405830025672913,0.774217426776886,1.2799999e-09,0.68359375,0.9828256964683533
