epoch,accuracy,loss,lr,val_accuracy,val_loss
101,0.6541455984115601,0.9471307992935181,4.0959995e-13,0.6297432780265808,1.00961172580719
102,0.6525048017501831,0.9472479224205017,4.0959995e-13,0.6314173936843872,1.0085240602493286
103,0.6555768847465515,0.9421788454055786,4.0959995e-13,0.6322544813156128,1.0073645114898682
104,0.6576715111732483,0.9415853023529053,4.0959995e-13,0.6311383843421936,1.0086643695831299
105,0.6524000763893127,0.9425436854362488,4.0959995e-13,0.6319754719734192,1.008163571357727
106,0.6568336486816406,0.9395264387130737,8.191999e-14,0.6319754719734192,1.0081688165664673
107,0.6569733023643494,0.9410824179649353,8.191999e-14,0.6316964030265808,1.0086983442306519
108,0.6561005115509033,0.949411153793335,8.191999e-14,0.6322544813156128,1.0074541568756104
109,0.654215395450592,0.9471026659011841,8.191999e-14,0.6316964030265808,1.0082966089248657
110,0.6536219120025635,0.9461672306060791,8.191999e-14,0.6311383843421936,1.0086132287979126
111,0.6552627086639404,0.9451311230659485,8.191999e-14,0.6322544813156128,1.007879614830017
112,0.6525745987892151,0.9485676884651184,1.6383999e-14,0.6319754719734192,1.0082662105560303
113,0.6537615656852722,0.9448225498199463,1.6383999e-14,0.6316964030265808,1.0082560777664185
114,0.654215395450592,0.9474925994873047,1.6383999e-14,0.6311383843421936,1.0081355571746826
115,0.6539710164070129,0.9435981512069702,1.6383999e-14,0.6319754719734192,1.0081079006195068
116,0.6550532579421997,0.9434270858764648,1.6383999e-14,0.6322544813156128,1.0080842971801758
117,0.6548786759376526,0.9434057474136353,1.6383999e-14,0.6316964030265808,1.008371353149414
118,0.6572525501251221,0.9409661293029785,3.2768e-15,0.6316964030265808,1.0084879398345947
119,0.6541455984115601,0.9462721347808838,3.2768e-15,0.6322544813156128,1.007116436958313
120,0.654215395450592,0.9456422924995422,3.2768e-15,0.6325334906578064,1.0077297687530518
121,0.6534124612808228,0.9439656734466553,3.2768e-15,0.6322544813156128,1.0076677799224854
122,0.6544248461723328,0.9478288292884827,3.2768e-15,0.6322544813156128,1.0076204538345337
123,0.6552976369857788,0.9416539669036865,3.2768e-15,0.6322544813156128,1.0074423551559448
124,0.6550532579421997,0.9453434944152832,6.5536e-16,0.6325334906578064,1.007921814918518
125,0.6568336486816406,0.9452708959579468,6.5536e-16,0.6322544813156128,1.0077576637268066
126,0.6538662910461426,0.9467688798904419,6.5536e-16,0.6311383843421936,1.0088425874710083
127,0.655227780342102,0.9441854953765869,6.5536e-16,0.6328125,1.0077803134918213
128,0.6533775329589844,0.9467373490333557,6.5536e-16,0.6325334906578064,1.00743567943573
129,0.6560307145118713,0.9416701197624207,6.5536e-16,0.6325334906578064,1.0083917379379272
130,0.6581602096557617,0.9479013681411743,1.31072e-16,0.6316964030265808,1.0071059465408325
131,0.6577063798904419,0.9420011043548584,1.31072e-16,0.6319754719734192,1.0073662996292114
132,0.6544947028160095,0.9434285759925842,1.31072e-16,0.6322544813156128,1.0083401203155518
133,0.6542503237724304,0.9452926516532898,1.31072e-16,0.6314173936843872,1.008398175239563
134,0.652260422706604,0.9431430101394653,1.31072e-16,0.6325334906578064,1.0077875852584839
135,0.6586489677429199,0.939724862575531,1.31072e-16,0.6311383843421936,1.0071170330047607
136,0.6576016545295715,0.943040132522583,2.6214399e-17,0.6319754719734192,1.007744312286377
137,0.6553325057029724,0.9456161856651306,2.6214399e-17,0.6319754719734192,1.0090831518173218
138,0.6535521149635315,0.9430054426193237,2.6214399e-17,0.6319754719734192,1.0081969499588013
139,0.6529586315155029,0.9471344947814941,2.6214399e-17,0.6314173936843872,1.0086932182312012
140,0.6582998633384705,0.9413087368011475,2.6214399e-17,0.6316964030265808,1.008551001548767
141,0.655925989151001,0.9429255127906799,2.6214399e-17,0.6325334906578064,1.0073306560516357
142,0.654215395450592,0.9489200115203857,5.24288e-18,0.6325334906578064,1.0078386068344116
143,0.6531680822372437,0.9449537396430969,5.24288e-18,0.6322544813156128,1.0073058605194092
144,0.6548437476158142,0.9455544352531433,5.24288e-18,0.6319754719734192,1.0074467658996582
145,0.6552976369857788,0.9467458724975586,5.24288e-18,0.6325334906578064,1.0077062845230103
146,0.6553674340248108,0.940333366394043,5.24288e-18,0.6325334906578064,1.0072611570358276
147,0.6544947028160095,0.944625735282898,5.24288e-18,0.6314173936843872,1.0077143907546997
148,0.6540059447288513,0.944499135017395,1.048576e-18,0.6322544813156128,1.0077286958694458
149,0.6564496159553528,0.9431337118148804,1.048576e-18,0.6319754719734192,1.007861614227295
